Date,Long Iram,Barong Tongkok,Kembang Janggut,Karang Tunggal,Damai,Muara Ancalong,Muara Kaman,Panyinggahan,Sumber Sari,Tj. Issuy,Tenggarong,Muara Wahau
10-Apr-17,0,34.9,2.1,0,2.5,0,0,1.8,0,0,33.7,0
11-Apr-17,30.92,21,0,19,0,0,41,25,0,0,0,17.3
12-Apr-17,30.95,0,0,8,0,0,18,70.5,0,0,0,0
13-Apr-17,40.2,0,0,0,1.9,19.3,9,13.1,0,0,0,0
14-Apr-17,0,0,0,29,3.6,0,0,0,0,0,0,0
15-Apr-17,10.72,0.5,0,0,0,0,0,0,0,17.55,0,10.7
16-Apr-17,0,1,0,0,1.3,0,22,0,0,0,15.7,0
17-Apr-17,0,27.4,0,0,0,0,0,0.9,0,0,0,0
18-Apr-17,0,0,0,0,1.7,0,0,0,40.3,0,18.6,0
19-Apr-17,0,10.7,0,10.8,0,0,0,0,45.2,0,26.8,0
20-Apr-17,0,0,0,0,3.5,0,10.1,53.8,89.7,0,0,0
21-Apr-17,0,0,0,0,6.2,95.7,0,0,0,0,0,25.7
22-Apr-17,60.2,0.5,0,0,0,0,9,54.2,0,0,0,8.2
23-Apr-17,10.35,5,0,0.5,5.7,0,0,0,60.1,25.1,0,0
24-Apr-17,70.15,0,0,0,0,0,7,2,0,0,28.8,0
25-Apr-17,0,38,0,0.6,3.4,14.3,0,0,0,0,0,30.4
26-Apr-17,80.95,1.5,0,0,0,29.6,0,0,0,0,0,47.4
27-Apr-17,100.1,0,0,31,0,0,83,35.7,0,0,0,56.1
28-Apr-17,20.54,9.2,0,0,4.1,43.7,0,15.1,0,45.15,30.8,85
29-Apr-17,20.77,0,0,1.3,2.8,0,10,3.3,0,0,0,36.5
30-Apr-17,0,0,0,0,0,0,10,28.2,0,0,0,14.2
01-May-17,0,0,0,0,71.4,0,0,0,0,0,0,27.6
02-May-17,20.4,60.4,0,8.6,6.8,0,0,0,0,0,0,43.2
03-May-17,40.27,0,0,0,53.3,0,0,22,0,55.05,0,16.1
04-May-17,0,0,2,17.6,0,0,0,0,43.8,0,0,0
05-May-17,10.12,0,2,6.5,0,51.4,0,0.8,0,38.9,0,28.3
06-May-17,0,0,0,0,15.7,0,0,0,0,0,0,0
07-May-17,60.33,28.1,0,4,10.9,0,0,77.1,0,0,0,54
08-May-17,40.3,0.5,0,7,68.3,0,14.1,0,0,48.05,8.3,67.9
09-May-17,100.25,0,0,0,4.2,21.7,0,22,0,0,7.6,0
10-May-17,0,0,0,0,12.5,0,0,0,0,50.45,0,0
11-May-17,0,0,0,0,0,0,0,4,67.5,0,0,98.3
12-May-17,0,4,6,4.1,7.5,12.4,0,9.4,0,0,34.8,56
13-May-17,0,0,0,0.5,49.7,0,0,8.5,20.3,0,0,24.3
14-May-17,0,0,2,1.2,1.8,0,0,0.9,0,0,27.3,15.7
15-May-17,0,0,0,0,10.6,0,0,0,0,60.05,0,0
16-May-17,0,17.2,0,0.5,0,0,0,0,45.7,0,0,25.2
17-May-17,0,5,0,6.6,0,0,0,0,0,0,0,0
18-May-17,0,0.5,11,0,30.9,0,0,0,0,0,26.8,0
19-May-17,0,0,4,9,0,0,0,0,0,0,0,0
20-May-17,0,13.6,2,8,4.6,0,0,0,40.3,0,36.4,32
21-May-17,0,0,2,3.1,0,41.5,10,16,0,0,32.7,65.6
22-May-17,0,7.8,0,0,0,0,0,0,0,29.9,0,0
23-May-17,0,0,0,0,0,0,0,0,0,0,0,6.7
24-May-17,0,2,0,0,41.2,0,0,0,0,0,0,0
25-May-17,0,0,0,0,0,0,0,0,0,45.1,18.3,0
26-May-17,0,12.7,0,11.7,20.3,0,0,0.6,0,0,0,15.3
27-May-17,0,23,0,0,0,0,9,0,0,43.05,0,76.4
28-May-17,0,3.5,0,2,9.2,0,0,1.5,20.3,0,0,0
29-May-17,0,15.4,10,13.13,0,0,8,0,20.2,18.1,25.9,0
30-May-17,0,0,0,26.1,0,0,0,0.3,20.7,0,27.6,0
31-May-17,0,0,2,22,4.6,0,0,0,10.2,0,43.6,0
01-Jun-17,0,0,4,22.3,0,0,25,21.1,0,0,26.9,31.8
02-Jun-17,40.1,0,2,38,13.2,12.5,0,3.9,0,0,18.4,42.5
03-Jun-17,60.2,0,7,10,0,0,0,158,0,0,6.7,26.4
04-Jun-17,0,0,0,0,0,0,0,4,0,50.1,0,0
05-Jun-17,0,0,0,0,16.6,14.5,0,0,0,0,0,95.1
06-Jun-17,0,0,0,0,4.4,0,0,0,0,0,0,15.8
07-Jun-17,0,0,0,10,0,0,0,0,0,0,0,0
08-Jun-17,120.3,0,0,0,30.5,13.2,0,3.6,0,45.11,0,21.6
09-Jun-17,0,0,2,0,0,0,10,0,0,0,0,40.3
10-Jun-17,0,0,0,1.6,0,0,0,0,0,10.25,21.6,0
11-Jun-17,0,0,0,0,0,0,0,0,0,0,11.3,62.7
12-Jun-17,10.15,0,0,10.6,61.2,0,0,0,10.5,0,0,50.5
13-Jun-17,60.35,0,0,2,46.3,0,19,46.8,30.7,0,0,30.4
14-Jun-17,0,0,0,0,0,0,0,0.1,0,0,52.4,26.5
15-Jun-17,0,0,0,16.3,0,15.5,0,0,0,50.05,0,45.1
16-Jun-17,0,0,2,3,0,0,0,0,0,0,0,0
17-Jun-17,0,0,0,0,0,0,0,0,34.4,0,0,50.2
18-Jun-17,0,0,0,0,0,10.3,0,0,0,0,0,31.2
19-Jun-17,70.3,0,0,0,49.6,0,10,0,30.3,0,20.8,41.3
20-Jun-17,0,0,0,3.9,0,0,66,13,50.1,0,13.2,60.5
21-Jun-17,10.5,0,11,51.5,0,0,0,6.1,0,35.15,0,45.1
22-Jun-17,20.31,0,2,0,0,0,9,0,0,0,0,0
23-Jun-17,0,0,0,2.6,30.2,0,0,0,0,0,0,60.1
24-Jun-17,0,0,0,0,0,0,0,0,0,0,0,27.5
25-Jun-17,0,0,0,0,0,0,0,0,0,20.05,0,40.1
26-Jun-17,10.11,0,0,0,0,0,26.1,1.4,43.2,0,0,65.5
27-Jun-17,0,0,0,0,0,11.2,0,0,48.1,0,34.4,50.2
28-Jun-17,0,-,4,0,0,0,9,0,0,5.05,22.7,72.5
29-Jun-17,0,0,0,0,0,0,0,0,0,0,16.6,90.1
30-Jun-17,0,0,0,0,0,9.5,0,0,0,0,0,85.2
01-Jul-17,80.2,0,0,0,0,0,-,0,0,0,0,85.4
02-Jul-17,0,0,0,0,0,9.4,-,8.1,12.1,0,4.5,60.5
03-Jul-17,0,0,0,24.5,20.1,0,-,0,0,0,0,57.1
04-Jul-17,0,0,0,0,31.3,0,-,0,0,0,16.3,30.5
05-Jul-17,40.5,0.5,0,0,0,0,-,1,0,25.1,24.8,0
06-Jul-17,0,0,0,53,0,0,-,0,0,0,0,40.7
07-Jul-17,30.6,0,0,0.6,10.4,0,-,82.9,16.6,0,0,61.3
08-Jul-17,0,36,6,1.1,0,18.1,-,2.3,0,0,8.2,20.1
09-Jul-17,40.1,9.7,5,1,0,0,-,0,0,0,0,0
10-Jul-17,20.5,17.2,2,15.4,22.6,0,-,0,7.1,0,13.4,45.2
11-Jul-17,60.21,0,0,0.7,36.4,12.1,-,21.5,0,0,20.8,35.5
12-Jul-17,0,0,0,0,0,0,-,0,0,10.25,32.5,25.4
13-Jul-17,0,0,0,24.5,0,0,-,0,0,0,0,0
14-Jul-17,100.4,34.8,9,0,0,14.6,-,0,0,0,0,30.5
15-Jul-17,0,2.5,0,0,0,0,-,3.1,0,0,0,0
16-Jul-17,0,14.4,0,21.4,0,0,-,20.4,8.6,17.55,0,70.1
17-Jul-17,0,0,14,2.4,0,0,-,2.6,0,0,0,50.8
18-Jul-17,0,22.8,0,0,17.6,0,-,0,0,0,22.9,0
19-Jul-17,0,0,2,0,0,0,-,0,0,0,15.6,80.2
20-Jul-17,0,0,10,0,0,0,-,0,10,0,0,0
21-Jul-17,0,0,0,0,0,0,-,0,0,15.05,0,0
22-Jul-17,0,0,0,0,0,0,-,1.4,0,0,0,0
23-Jul-17,0,0,0,0,0,15,-,47.3,0,0,41.4,25.5
24-Jul-17,0,0,0,0,0,0,-,0,0,0,0,0
25-Jul-17,0,0,0,0,19.9,0,-,0,0,0,18.3,30.1
26-Jul-17,0,0,0,0,0,0,-,0,0,0,0,0
27-Jul-17,0,0,0,0,0,0,-,0,0,0,0,0
28-Jul-17,70.51,13.9,0,13.6,0,0,-,0,0,0,0,0
29-Jul-17,0,0,0,0,0,0,-,0,0,2.6,0,20.5
30-Jul-17,0,0,0,0.5,0,0,-,0,0,0,0,0
31-Jul-17,0,0,0,0,0,0,-,0,0,0,28.2,0
01-Aug-17,0,0,4,0,0,0,-,0,0,0,27.3,20.5
02-Aug-17,0,8.7,2,10.2,103.1,8.1,-,1.2,0,0,0,0
03-Aug-17,0,0,0,3.5,0,0,-,0.7,0,50.1,0,0
04-Aug-17,0,0,1,0,0,0,-,5.8,0,0,15.8,22.1
05-Aug-17,0,0,0,0,0,0,-,0.7,0,0,8.2,0
06-Aug-17,0,0,2,0,0,0,-,0,0,0,0,15.1
07-Aug-17,0,0,0,11,0,12,-,0.5,0,0,0,0
08-Aug-17,0,0,0,1.9,4.2,0,-,1.6,7.1,0,0,0
09-Aug-17,0,0,0,1.7,0,0,-,26,12.1,40.05,50.6,60.5
10-Aug-17,0,0,0,0,0,0,-,0,7.6,0,13.4,30.2
11-Aug-17,0,0,0,10,0,0,-,0,0,0,0,25.1
12-Aug-17,0,2,7,70,0,0,-,0,0,0,34.9,0
13-Aug-17,0,0,0,0.4,0,9.4,-,3.5,0,0,0,0
14-Aug-17,0,0,0,22.5,0,0,-,0,0,0,21.7,30.8
15-Aug-17,0,14.4,12,0,0,0,-,0,0,0,0,60.3
16-Aug-17,0,24.7,2,26.5,2.4,0,-,0,0,20.1,0,0
17-Aug-17,0,2.1,2,1.6,0,23.6,-,0,0,0,0,50.5
18-Aug-17,0,0,2,0,0,0,-,3,14.3,0,0,0
19-Aug-17,0,0,0,0,0,0,-,0,0,10.05,16.8,0
20-Aug-17,0,0,0,0,0,0,-,0,10.4,0,7.2,0
21-Aug-17,0,11.8,0,0,0,0,-,0,0,0,0,0
22-Aug-17,0,0,0,0,0,0,-,45,0,0,0,40.2
23-Aug-17,0,11.4,0,2.4,0,0,-,0,0,35.1,44.3,0
24-Aug-17,0,0,6,8,0,0,-,0,0,0,28.8,0
25-Aug-17,0,0,0,1.3,0,0,-,0,0,10.25,0,0
26-Aug-17,0,0,0,0,0,0,-,0,0,0,0,0
27-Aug-17,0,0,0,0,0,0,-,0,0,0,0,0
28-Aug-17,0,0,2,3.5,10.4,0,-,0,0,20.1,12.9,0
29-Aug-17,0,0,2,0,0,0,-,1.4,0,0,32.7,0
30-Aug-17,0,0,0,0,0,0,-,0,0,0,0,0
31-Aug-17,0,0,0,0,0,0,-,0,0,40.1,0,0
01-Sep-17,0,0,0,0,0,0,-,0,0,0,0,30.2
02-Sep-17,100.55,0,0,0,0,0,-,0,0,0,44.9,0
03-Sep-17,0,0,0,0,0,0,-,0,0,27.6,0,40.5
04-Sep-17,0,0,2,17.2,0,0,-,0,0,0,0,0
05-Sep-17,20.7,0,0,0,9.9,0,-,0,0,40.25,38.5,0
06-Sep-17,0,0,0,0,0,0,-,0,0,0,11.6,35.1
07-Sep-17,0,0,0,0,0,0,-,0,0,0,0,0
08-Sep-17,0,0,0,1.5,0,0,-,0,0,0,0,0
09-Sep-17,0,0,0,20,0,0,-,0.9,0,50.05,0,0
10-Sep-17,0,0,0,55.2,0,0,-,0,0,0,29.7,40.2
11-Sep-17,0,0,0,3.5,0,0,-,1.6,13.2,0,0,30.7
12-Sep-17,0,0,0,0,0,0,-,0,0,35.05,0,25.4
13-Sep-17,0,0,10,3,5.7,0,-,1.5,0,0,0,0
14-Sep-17,0,0,0,0,0,0,-,0,0,0,0,0
15-Sep-17,10.21,0,0,0,0,0,-,0,0,25.05,0,0
16-Sep-17,0,0,0,2,0,15.2,-,0,11.4,0,41.5,40.5
17-Sep-17,0,0,0,13.7,0,0,-,0,0,0,18.8,30.1
18-Sep-17,0,0,4,0,0,0,-,0,0,0,9.6,25.5
19-Sep-17,0,0,0,0,0,0,-,0,0,0,0,0
20-Sep-17,0,0,0,0,3.6,0,-,0,0,0,27.4,0
21-Sep-17,0,0,0,0,0,0,-,0,0,23.55,51.2,0
22-Sep-17,0,0,3,0,0,0,-,0,0,0,0,0
23-Sep-17,0,0,2,22.5,0,0,-,0.6,0,34.1,0,50.5
24-Sep-17,20.6,0,0,0,0,34.6,-,30.5,0,0,0,20.5
25-Sep-17,10.18,0,0,0,0,25.7,-,6.8,0,0,0,0
26-Sep-17,0,0,5,0,0,0,-,0,0,45.05,25.6,0
27-Sep-17,0,0,0,29.6,0,0,-,0,0,0,10.3,35.4
28-Sep-17,40.25,0,2,0,0,0,-,0,0,0,0,0
29-Sep-17,0,0,11,0,14.7,0,-,0,0,36.75,0,20.5
30-Sep-17,0,0,0,15.5,0,0,-,0,0,0,44.7,0
01-Oct-17,0,0,5,6.5,0,0,0,0,0,0,0,0
02-Oct-17,60.25,0,4,0,4.8,0,0,0,4.6,0,0,0
03-Oct-17,0,0,2,31.3,0,0,0,4.3,0,50.05,0,0
04-Oct-17,40.6,0,0,0,13.1,0,10,4.2,26.2,0,56.7,0
05-Oct-17,0,0,0,59.3,0,0,0,0,0,0,23.4,0
06-Oct-17,0,0,0,0,0,0,0,0,0,0,0,0
07-Oct-17,0,0,0,0,0,0,0,0,0,0,0,0
08-Oct-17,40.2,0,2,0.5,0,0,0,20.3,0,0,10.6,0
09-Oct-17,0,7.7,0,0,0.8,0,0,0,0,0,0,0
10-Oct-17,0,44.8,0,0,0,0,10,0,0,20.25,0,0
11-Oct-17,10.15,10.8,2,0,0,0,0,0,10.4,0,0,30.1
12-Oct-17,110.35,4.5,0,5.6,27.2,0,0,0,20.4,0,0,0
13-Oct-17,0,0,0,0,0,0,10,28.3,0,0,33.8,0
14-Oct-17,0,0,0,0,0,0,20,0,0,0,14.7,21.5
15-Oct-17,0,0,0,0,0,20.6,0,0,0,0,6.2,0
16-Oct-17,0,15.7,0,21.5,0,0,0,0,0,0,0,0
17-Oct-17,10.27,0,0,0,0,0,0,23,0,0,0,0
18-Oct-17,0,1.5,0,0,0,0,0,0,0,0,0,50.5
19-Oct-17,0,0,0,0,0,0,0,0,0,10.05,0,0
20-Oct-17,0,0,6,2.3,0,0,0,0,0,0,0,0
21-Oct-17,40.17,0,2,0,0,0,10,5.6,0,0,10.5,0
22-Oct-17,0,0,0,0,0,0,0,0,0,0,28.9,60.2
23-Oct-17,0,0,0,0.3,0,40.7,0,0,0,0,0,0
24-Oct-17,0,0,0,0,7.9,11.2,0,0,8,0,0,0
25-Oct-17,0,0,0,4.5,0,0,0,4.5,0,38.6,16.6,25.7
26-Oct-17,0,1.2,0,0,0,0,0,0,0,0,0,41.2
27-Oct-17,0,0,0,0,0,0,0,6.4,0,0,0,0
28-Oct-17,0,0,8,64.7,0,0,0,0,0,5.25,25.2,30.5
29-Oct-17,30.12,0,0,1.7,0,12.4,0,0.7,0,0,42.5,59.1
30-Oct-17,0,5.6,0,1.7,0,0,0,0,26.9,0,11.8,40.2
31-Oct-17,0,10.4,2,13.9,0,0,0,0,0,0,0,0
01-Nov-17,0,1.5,4,3.1,37.9,0,0,36.8,27.9,0,0,40.5
02-Nov-17,40.2,20,6,0,0,0,0,0,0,50.1,0,38.2
03-Nov-17,0,39,10,0,14.1,0,10,1.6,0,0,7.4,50.8
04-Nov-17,0,22.2,0,3.3,0,0,0,7.7,0,35.15,0,40.1
05-Nov-17,0,25.2,6,1,0,0,0,8.6,0,0,62.7,45.5
06-Nov-17,0,8,0,0,26.4,0,0,0,0,0,24.3,25.3
07-Nov-17,0,27.8,0,0,0,0,20,5.7,39.2,25.1,0,41.6
08-Nov-17,0,22,0,1.2,3.6,0,0,0,0,0,0,60.7
09-Nov-17,10.71,1,0,7.4,32.4,0,140,31.5,0,50.25,49.5,0
10-Nov-17,120.71,0,0,0,0,0,0,0,0,0,15.2,50.8
11-Nov-17,60.21,18.3,0,12,0,0,0,0,40.5,0,0,40.3
12-Nov-17,10,32.3,2,0,0,0,67.06,34.7,50.5,27.55,0,0
13-Nov-17,40.24,79,9,37,48.4,0,10,2.9,17.8,16.6,0,30.6
14-Nov-17,10.15,0.8,3,6,113.7,0,68,0,122.3,0,0,25.9
15-Nov-17,0,0,0,20.6,14.4,0,0,35.6,0,35.05,30.6,0
16-Nov-17,20.8,25.4,0,0.8,0,0,30,48,25.1,0,18.7,45.7
17-Nov-17,0,0,0,0.3,0,0,0,36.8,35.1,0,9.4,20.6
18-Nov-17,0,7.2,0,0,0,0,10,31,0,40.05,0,25.4
19-Nov-17,40.12,42.8,12,5.6,0,0,0,1.4,0,0,0,0
20-Nov-17,50.15,18.1,0,2.6,0,0,10,31.4,0,10.05,0,30.7
21-Nov-17,0,3.4,0,2.5,0,0,0,48,0,5.25,0,50.7
22-Nov-17,0,0,0,0,0,0,0,39.6,0,0,37.8,30.8
23-Nov-17,0,9.2,0,5.2,0,0,0,0,0,0,0,35.1
24-Nov-17,0,0,0,0,0,0,18.07,43.3,0,45.1,34.1,0
25-Nov-17,0,0.7,0,2.1,20.1,0,9.03,16.2,0,0,0,25.8
26-Nov-17,0,25.3,0,20.6,0,0,20.06,0,0,0,0,48.3
27-Nov-17,0,0,0,57,35.3,0,0,31,32.5,20.25,0,0
28-Nov-17,0,11.5,0,21.1,5.5,0,10,11.1,0,0,22.9,50.5
29-Nov-17,0,6.9,0,13.5,22.3,0,28.09,25.8,16.2,0,0,60.8
30-Nov-17,0,95.4,0,0,11.4,0,19.08,24.9,0,35.1,0,80.5
01-Dec-17,0,0,0,3.5,0,0,0,2.4,0,0,38.5,30.5
02-Dec-17,0,18.4,0,15,0,0,9.08,0,0,0,0,0
03-Dec-17,40.22,7,5,0,0,26.3,0,8.2,0,0,27.2,0
04-Dec-17,0,11.3,0,0,0,0,0,1.5,0,50.1,0,0
05-Dec-17,10.5,0,0,36.4,0,11.6,28.07,17.1,34.9,0,0,25.5
06-Dec-17,0,95.4,0,0,0,0,9.03,27,0,0,0,0
07-Dec-17,0,0.5,2,5,28.9,0,0,36.3,8.8,10.25,36.4,0
08-Dec-17,0,0,2,0,0,0,0,0,0,0,12.7,0
09-Dec-17,0,0,12,0,0,0,10,13.6,0,0,0,0
10-Dec-17,70.33,0,0,0,0,0,19.05,0,0,35.05,0,0
11-Dec-17,0,0,0,0,0,32.7,0,0,0,0,0,20.5
12-Dec-17,20.1,0,0,0,0,0,0,0,2.2,0,0,0
13-Dec-17,10.5,3,0,12,0,0,19.05,0,0,10.05,0,0
14-Dec-17,0,27,2,5,0,0,0,0,0,0,21.8,30.5
15-Dec-17,0,0,0,0,0,0,9.08,14.9,0,0,44.9,41.5
16-Dec-17,0,0,0,0.7,0,0,0,0.5,0,0,8.3,0
17-Dec-17,0,12.7,0,0,0,45.6,0,0,0,0,0,0
18-Dec-17,0,0,0,0,0,0,0,0,0,27.55,0,0
19-Dec-17,0,1.7,6,3.9,0,17,0,0,0,0,0,0
20-Dec-17,0,2.2,0,0,0,0,0,0,0,0,18.3,0
21-Dec-17,0,0,0,0,76.9,0,10,0,0,35.25,0,0
22-Dec-17,10.62,0,0,0,0,0,0,0,0,0,0,0
23-Dec-17,0,21.9,0,6.6,0,17.4,0,1.6,0,0,0,0
24-Dec-17,0,30.2,0,13.6,0,0,0,0.7,0,10.25,0,0
25-Dec-17,0,0,0,0,0,0,0,21.5,0,0,0,0
26-Dec-17,0,6,0,15.6,0,0,0,0,9.6,0,0,41.5
27-Dec-17,0,35.7,4,23.5,67.6,0,9.08,9.8,0,0,41.4,0
28-Dec-17,0,0,2,0,0,0,19.07,10.3,5.1,47.55,0,0
29-Dec-17,20.5,1,0,0,58.4,29.1,0,0,0,0,0,0
30-Dec-17,0,2.7,0,49.6,0,0,0,7,0,5.25,32.7,50.8
31-Dec-17,0,0,0,0,0,0,10,43.7,27.2,0,0,0
01-Jan-18,10.5,30.8,0,0,0,14.6,77.03,2.9,0,0,0,50.3
02-Jan-18,10.11,2.1,0,0,0,10.3,0,33,0,40.1,20,0
03-Jan-18,0,0,0,53.5,13.2,0,9.01,0,0,0,16.4,0
04-Jan-18,60.22,32.1,0,8.1,0,12.8,0,0,0,0,0,40.3
05-Jan-18,0,0,2,44.2,0,0,39.05,0,0,70.2,0,30.5
06-Jan-18,0.65,8.2,0,10,0,0,97.01,0,15.5,0,12.1,0
07-Jan-18,40.35,0,0,34,0,19.5,38.06,0.8,17.3,0,0,25.6
08-Jan-18,0,0,0,0,0,29.5,0,0,0,0,0,40.2
09-Jan-18,0,0,0,0,0,0,0,0,0,100.2,0,0
10-Jan-18,0,5.6,0,10.4,0,0,0,3,0,0,0,0
11-Jan-18,0,22.2,0,5.5,41.2,0,68,0,0,0,7.8,45.7
12-Jan-18,0,0,0,0,0,0,19.05,0,15.6,0,21.9,0
13-Jan-18,20.8,4.5,0,0,0,0,9.01,3.3,15.2,36.1,24.5,30.5
14-Jan-18,0.99,4.1,5,0,0,0,0,0,0,0,0,0
15-Jan-18,20.11,0,2,47,0,19.2,20,3.5,0,0,0,50.4
16-Jan-18,0,14.1,0,0,0,0,0,2.6,0,0,0,0
17-Jan-18,0,0,0,0,0,0,9.01,1.2,0,0,11.4,60.5
18-Jan-18,20.9,0,0,0,0,0,9.01,0,0,0,48.6,40.8
19-Jan-18,0,0,0,0,13.1,0,0,0,8.2,0,72.3,0
20-Jan-18,50.24,35.5,2,4.3,0,0,0,12.6,0,0,0,0
21-Jan-18,0,19.1,0,0,0,0,9.01,0.4,0,0,0,0
22-Jan-18,10,2.5,10,0,0,0,0,145.1,0,90.5,0,0
23-Jan-18,0.21,17.3,0,0,46.2,16.7,0,9.8,0,0,0,0
24-Jan-18,20.85,0,0,0,30.7,0,0,0.3,12.6,0,0,0
25-Jan-18,0,34.5,7,0,0,0,0,0,0,0,0,0
26-Jan-18,10.66,0.9,1,0,0,13.4,59.07,0,0,0,8.4,50.1
27-Jan-18,20.7,0,1,0,0,0,0,0,0,0,12.8,30.2
28-Jan-18,0,0,0,0,0,0,0,0,0,40.1,0,0
29-Jan-18,0,81.2,0,0,0,0,0,0,0,0,0,25.1
30-Jan-18,30.27,16.6,0,5.1,0,11.1,30,0,20.1,0,0,20.8
31-Jan-18,0,0,0,0,10.8,0,0,0,21.2,0,0,0
01-Feb-18,0,32,0,37.3,0,16.7,0,5.1,0,0,9.2,35.7
02-Feb-18,0,2.5,3,1.2,0,14.2,0,0,0,0,18.8,25.5
03-Feb-18,20.13,0,0,0,0,0,20,10,0,50.2,0,0
04-Feb-18,0,1.9,0,4,0,0,0,7.5,0,0,43.6,0
05-Feb-18,30.65,10.6,2,5,10.5,0,0,65,0,0,22.7,0
06-Feb-18,10.96,16.5,2,0,1.2,13.4,10,0.5,0,0,37.4,40.5
07-Feb-18,70.22,2.6,1,21.3,0,0,0,0,17.3,0,0,0
08-Feb-18,0.52,61.1,8,0,0,0,0,51.6,8.2,90.1,0,60.5
09-Feb-18,10.35,0,0,0,0,0,20,0,0,0,51.8,0
10-Feb-18,0.92,1.5,0,62.2,0,0,0,0,0,0,48.5,40.8
11-Feb-18,0.45,11.7,0,6.3,0,10.5,0,0,0,0,0,30.5
12-Feb-18,90.4,13.5,0,1,0,0,29.09,0,19.1,100.2,20.9,30.8
13-Feb-18,0,0.8,0,5.9,0,0,0,0,0,0,13.6,0
14-Feb-18,0.17,1.7,0,4.7,0,0,0,0,0,0,32.2,0
15-Feb-18,20.91,42.6,0,0,20.4,0,19.05,0,10.1,0,8.7,25.5
16-Feb-18,0,0,0,0,0,0,0,0,0,0,0,45.7
17-Feb-18,0,0,0,28.5,0,0,0,0,10.2,20.1,0,30.5
18-Feb-18,0,36.7,0,0,0,0,0,0,0,0,0,0
19-Feb-18,0,2.9,0,0,52.7,29.2,10,0,0,0,26.3,0
20-Feb-18,20.6,0,0,18.2,10.2,10.7,0,0,10.3,0,54.7,0
21-Feb-18,0,4.4,0,0,93.5,0,0,0,0,0,38.9,0
22-Feb-18,60.22,0,3,6.2,0,0,0,0,0,80.2,0,0
23-Feb-18,0,0,0,15.1,0,11.5,10,0,0,0,0,0
24-Feb-18,0,9.9,0,1,0,16,0,0,0,0,0,0
25-Feb-18,20.91,18,10,0,0,0,0,112.3,0,0,0,0
26-Feb-18,0,0,0,10.5,37.2,19.6,0,0.3,0,0,0,0
27-Feb-18,0,10,0,0,0,12.2,9.01,0,0,0,0,0
28-Feb-18,60.18,1.7,0,0,20.1,15.3,0,0,0,0,0,0
01-Mar-18,0,0,0,0,10.3,0,0,0,0,0,0,25.5
02-Mar-18,0,0,0,70.5,0,0,0,0,0,70.2,6.8,0
03-Mar-18,20.13,39.2,0,0,0,0,0,0,0,0,21.5,15.5
04-Mar-18,0,0,10,0,0,14.6,0,0,0,0,0,0
05-Mar-18,0,0,0,0,0,0,0,67,0,0,0,0
06-Mar-18,0,1,0,0,0,0,10,0,7.9,0,0,0
07-Mar-18,30.15,4,0,15.9,0,0,0,142.6,3.8,0,0,0
08-Mar-18,0,0.7,0,0,0,0,19.07,0,0,77.1,0,0
09-Mar-18,0,27.8,0,0,3.2,0,0,0,0,0,0,40.9
10-Mar-18,20.11,0,0,0,0,0,10,22.5,0,0,33.7,60.5
11-Mar-18,0,0,0,0,0,10.6,0,65.5,0,0,0,0
12-Mar-18,0,0,0,0,0,0,0,19,0,100.2,0,0
13-Mar-18,0,0,0,0,0,0,0,1.3,0,0,0,0
14-Mar-18,0,0,0,1.2,0,0,0,0,0,0,17.2,35.6
15-Mar-18,0,2,0,16.2,0,0,0,0,23.6,0,0,0
16-Mar-18,40.24,0,6,0,11.3,11.2,39.02,0,0,0,48.5,0
17-Mar-18,60.45,29.4,2,20,0,0,0,9,0,55.2,0,25.7
18-Mar-18,0,0,0,0,0,0,78,0,0,0,0,0
19-Mar-18,0,0.8,0,4.6,0,0,0,0,0,20.1,0,0
20-Mar-18,0,0,0,0,0,0,0,0.7,0,0,51.6,0
21-Mar-18,0,33.6,0,84.5,21.3,0,0,57.1,0,0,0,0
22-Mar-18,20.95,0,2,0,32.7,0,58.05,2.5,24.4,0,66.7,0
23-Mar-18,0,1.2,2,0,0,16.9,0,46.1,0,0,43.8,0
24-Mar-18,0,12.5,0,0,0,0,0,2.9,0,0,0,0
25-Mar-18,10.7,21.9,2,2.3,0,0,0,0,10.2,0,0,30.4
26-Mar-18,30.2,1.6,0,0,0,0,10,6.9,10.4,100.5,0,0
27-Mar-18,20.1,0,0,12,0,0,10,0,0,0,23.4,40.9
28-Mar-18,0,0,0,16.7,0,0,9.01,0,0,22.1,0,0
29-Mar-18,0,0,0,0,0,0,9.01,2.9,0,0,37.7,20.5
30-Mar-18,0,2.2,0,8.2,44.6,0,0,0.7,0,0,0.5,0
31-Mar-18,0,0,7,0,0,0,9.01,66,0,100.2,11.3,0
01-Apr-18,0,0,0,3.9,0,11.2,0,0,0,0,0,40.5
02-Apr-18,0,10.4,0,4.6,24.8,0,0,0,0,0,103.7,25.8
03-Apr-18,10.99,0,0,19.5,12.1,10.2,0,20.3,0,77.2,46.2,0
04-Apr-18,0,0,6,11.8,0,6,90.08,0,10.1,0,0,0
05-Apr-18,0,83.3,0,0,0,0,0,10,10.1,0,0,40.1
06-Apr-18,20.5,0,0,0.7,60.3,0,0,0,20.1,0,0,0
07-Apr-18,20.11,7.6,0,5.5,0,0,10,9.5,0,0,53.2,0
08-Apr-18,0,0,0,0,0,0,0,0,0,80.1,76.7,0
09-Apr-18,0,3.2,10,84,0,16.2,0,7.3,0,0,0,30.8
